fact,k_s,pzt,pzm,fnlt,fnlm
3.089256484818345072e+01,1.550217679906942976e+04,2.914571418950254872e-02,2.914571419013409909e-02,0.000000000000000000e+00,-5.114367723438666916e-04
3.097035699279686938e+01,1.554121362185518592e+04,2.914586769420544898e-02,2.914586769484527398e-02,0.000000000000000000e+00,-5.115840766644373172e-04
3.104834502978093980e+01,1.558034874525723353e+04,2.914603420819646129e-02,2.914603421196484620e-02,0.000000000000000000e+00,-5.116804901951933901e-04
3.112652945242217584e+01,1.561958241681134132e+04,2.914621351871398910e-02,2.914621351934192431e-02,0.000000000000000000e+00,-5.117090719547189330e-04
3.120491075524945046e+01,1.565891488467670388e+04,2.914640536276534577e-02,2.914640536339490121e-02,0.000000000000000000e+00,-5.116691815587122612e-04
3.128348943403668869e+01,1.569834639763729501e+04,2.914609839867038366e-02,2.914609839930538959e-02,0.000000000000000000e+00,-5.115760310025381247e-04
3.136226598580649494e+01,1.573787720510368854e+04,2.914623648386508586e-02,2.914623648728352154e-02,0.000000000000000000e+00,-5.114558946350016748e-04
3.144124090883286371e+01,1.577750755711441343e+04,2.914638780597070961e-02,2.914638780659938380e-02,0.000000000000000000e+00,-5.113388799388934132e-04
3.152041470264451917e+01,1.581723770433763821e+04,2.914655218040169971e-02,2.914655218383516849e-02,0.000000000000000000e+00,-5.112524213087552612e-04
3.159978786802827244e+01,1.585706789807284986e+04,2.914672940094760814e-02,2.914672940157815237e-02,0.000000000000000000e+00,-5.112149671345326846e-04
3.167936090703172169e+01,1.589699839025220899e+04,2.914691921112659914e-02,2.914691921174986447e-02,0.000000000000000000e+00,-5.112315151421656986e-04
3.175913432296696115e+01,1.593702943344241066e+04,2.914662405975939133e-02,2.914662406379028500e-02,0.000000000000000000e+00,-5.112940939920223096e-04
3.183910862041331313e+01,1.597716128084606316e+04,2.914675988892260691e-02,2.914675988955882022e-02,0.000000000000000000e+00,-5.113852968062651636e-04
3.191928430522069604e+01,1.601739418630336513e+04,2.914690898381691250e-02,2.914690898724056276e-02,0.000000000000000000e+00,-5.114815767552179570e-04
3.199966188451303495e+01,1.605772840429382450e+04,2.914707118187322143e-02,2.914707118250342566e-02,0.000000000000000000e+00,-5.115600588437428002e-04
3.208024186669101141e+01,1.609816418993764091e+04,2.914724626704929752e-02,2.914724627043881189e-02,0.000000000000000000e+00,-5.116044818329714469e-04
3.216102476143579025e+01,1.613870179899757022e+04,2.914743400028720066e-02,2.914743400356512026e-02,0.000000000000000000e+00,-5.116073440238809661e-04
3.224201107971180846e+01,1.617934148788032689e+04,2.914715076476987951e-02,2.914715076824750395e-02,0.000000000000000000e+00,-5.115730938240370569e-04
3.232320133377016447e+01,1.622008351363828297e+04,2.914728430144145760e-02,2.914728430207841336e-02,0.000000000000000000e+00,-5.115128446614780134e-04
3.240459603715211045e+01,1.626092813397122154e+04,2.914743114176852196e-02,2.914743114240951269e-02,0.000000000000000000e+00,-5.114447510306524948e-04
3.248619570469178086e+01,1.630187560722770650e+04,2.914759112083994269e-02,2.914759112425219234e-02,0.000000000000000000e+00,-5.113869422768755170e-04
3.256800085252002930e+01,1.634292619240701060e+04,2.914776404022334858e-02,2.914776404354856715e-02,0.000000000000000000e+00,-5.113535790062032071e-04
3.273222966006655099e+01,1.642533773779335024e+04,2.914767842672509601e-02,2.914767842736738779e-02,0.000000000000000000e+00,-5.113796071325829888e-04
3.281465435855788826e+01,1.646669921926638563e+04,2.914780964264607893e-02,2.914780964327397944e-02,0.000000000000000000e+00,-5.114291792942191051e-04
3.289728661489021988e+01,1.650816485519739581e+04,2.914795419788011877e-02,2.914795419851415326e-02,0.000000000000000000e+00,-5.114867715528736893e-04
3.298012695172567277e+01,1.654973490786309776e+04,2.914811193165389377e-02,2.914811193504958375e-02,0.000000000000000000e+00,-5.115380418489538479e-04
3.306317589304232030e+01,1.659140964020057800e+04,2.914828265084132980e-02,2.914828265485846365e-02,0.000000000000000000e+00,-5.115718725813393764e-04
3.309678407917095910e+01,1.660827454105366269e+04,-1.059164200836792968e-02,2.916266402223347681e-02,0.000000000000000000e+00,-5.115785436337008272e-04
3.322990169163229268e+01,1.667507419895150815e+04,2.914866207441737730e-02,2.914866207779396451e-02,0.000000000000000000e+00,-5.115683558755572185e-04
3.331357960347246916e+01,1.671706455455642936e+04,2.914833584345118134e-02,2.914833584685550677e-02,0.000000000000000000e+00,-5.115382290888359756e-04
3.339746822893427947e+01,1.675916064821944383e+04,2.914847808880826827e-02,2.914847809223892333e-02,0.000000000000000000e+00,-5.115017297433614761e-04
3.348156809862638994e+01,1.680136274620492259e+04,2.914863355479617446e-02,2.914863355542213555e-02,0.000000000000000000e+00,-5.114699326777709170e-04
3.356587974449361411e+01,1.684367111544773070e+04,2.914880204521865664e-02,2.914880204871450955e-02,0.000000000000000000e+00,-5.114515061258587863e-04
3.360060820485992394e+01,1.686109818034841737e+04,-8.674309913861607754e-03,2.916320403952567253e-02,0.000000000000000000e+00,-5.114496314040112984e-04
3.365040369982048674e+01,1.688608602355500625e+04,2.914898334095713736e-02,2.914898334157589241e-02,0.000000000000000000e+00,-5.114519335239005489e-04
3.373514049923415570e+01,1.692860773880764100e+04,2.914917717052908919e-02,2.914917717391520696e-02,0.000000000000000000e+00,-5.114702693970175863e-04
3.382009067870831842e+01,1.697123653016222306e+04,2.914886285361623780e-02,2.914886285424852369e-02,0.000000000000000000e+00,-5.115007252688307969e-04
3.390525477556613509e+01,1.701397266725252484e+04,2.914900276546830357e-02,2.914900276908166665e-02,0.000000000000000000e+00,-5.115359456754987660e-04
3.399063332848381691e+01,1.705681642039128201e+04,2.914915593682007935e-02,2.914915593744839273e-02,0.000000000000000000e+00,-5.115674764717825914e-04
3.407622687749425694e+01,1.709976806057203066e+04,2.914932217727641758e-02,2.914932217791074004e-02,0.000000000000000000e+00,-5.115880682344521547e-04
3.416203596398995046e+01,1.714282785947056982e+04,2.914950126794698185e-02,2.914950126857474011e-02,0.000000000000000000e+00,-5.115947984734782895e-04
3.424806113072698821e+01,1.718599608944696229e+04,2.914969294953173584e-02,2.914969295282125034e-02,0.000000000000000000e+00,-5.115879154458614561e-04
3.433430292182797672e+01,1.722927302354700078e+04,2.914939062048708951e-02,2.914939062111993745e-02,0.000000000000000000e+00,-5.115725096051192394e-04
3.442076188278571891e+01,1.727265893550404871e+04,2.914952818421392630e-02,2.914952818484974756e-02,0.000000000000000000e+00,-5.115546105306660639e-04
3.450743856046685920e+01,1.731615409974089198e+04,2.914967903619238715e-02,2.914967903965199128e-02,0.000000000000000000e+00,-5.115409921061014799e-04
3.468144726035400538e+01,1.740347328620155531e+04,2.915001986709207793e-02,2.915001987049379781e-02,0.000000000000000000e+00,-5.115423464678023942e-04
3.485633342402574897e+01,1.749123279216274022e+04,2.914991910663276148e-02,2.914991910726660862e-02,0.000000000000000000e+00,-5.115802615339818402e-04
3.507014871722853400e+01,1.759852729793989056e+04,-3.550731407354163968e-03,2.916473402535367521e-02,0.000000000000000000e+00,-5.116275526379827519e-04
3.512031759933921649e+01,1.762370251029643987e+04,2.915036449521465553e-02,2.915036449861733991e-02,0.000000000000000000e+00,-5.116329788668382093e-04
3.524720801222587596e+01,1.768737730144255329e+04,5.540347293501745457e-02,2.916491403600520588e-02,0.000000000000000000e+00,-5.116351146484901134e-04
3.529741682953492443e+01,1.771257255365363017e+04,2.915072642780498074e-02,2.915072643116806486e-02,0.000000000000000000e+00,-5.116325748794981008e-04
3.542516122969265524e+01,1.777667588356709530e+04,-2.566634163473661620e-02,2.916509404148986268e-02,0.000000000000000000e+00,-5.116226652642202194e-04
3.551447446882662717e+01,1.782149409890002789e+04,-4.293848355129338545e-03,2.916518404094799871e-02,0.000000000000000000e+00,-5.116183722849687284e-04
3.556474154665556142e+01,1.784671858678267017e+04,2.915072726346501497e-02,2.915072726695247529e-02,0.000000000000000000e+00,-5.116177368798857953e-04
3.569377703929340839e+01,1.791146979892893069e+04,5.491999167227558376e-02,2.916536403732122862e-02,0.000000000000000000e+00,-5.116264539422317285e-04
3.574408184824043389e+01,1.793671322063808839e+04,2.915105897593123566e-02,2.915105897932180126e-02,0.000000000000000000e+00,-5.116330441412931043e-04
3.583409084548223689e+01,1.798188057387038134e+04,2.915124407584460120e-02,2.915124407952338070e-02,0.000000000000000000e+00,-5.116483178335707325e-04
3.587398485789512392e+01,1.800189976090415803e+04,4.099884706660750569e-03,2.916554403721968725e-02,0.000000000000000000e+00,-5.116554666206539741e-04
3.596442966257864526e+01,1.804728580637016421e+04,-4.593614409130881288e-02,2.916563403958915418e-02,0.000000000000000000e+00,-5.116715869685791026e-04
3.601478937947321413e+01,1.807255678139885640e+04,2.915110852874740893e-02,2.915110853218467329e-02,0.000000000000000000e+00,-5.116796617743415076e-04
3.614600392998142553e+01,1.813840146508196995e+04,4.223584619387490274e-02,2.916581404909846312e-02,0.000000000000000000e+00,-5.116940706729520118e-04
3.642008562142475370e+01,1.827593821086603930e+04,3.105340379246710469e-01,2.916608406326993627e-02,0.000000000000000000e+00,-5.116988751556367536e-04
3.656237057339227903e+01,1.834733812512008080e+04,2.915163658829380069e-02,2.915163659178624661e-02,0.000000000000000000e+00,-5.117015528707342595e-04
3.660396036731951597e+01,1.836820827111363542e+04,2.129862660721354162e-01,2.916626406849977954e-02,0.000000000000000000e+00,-5.117037441407460557e-04
3.669624557229966655e+01,1.841451784659146142e+04,1.455595064643958880e-01,2.916635407094852334e-02,0.000000000000000000e+00,-5.117113056460247458e-04
3.674674156219001731e+01,1.843985720467879219e+04,2.915193271148187881e-02,2.915193271503933869e-02,0.000000000000000000e+00,-5.117175020129860518e-04
3.678876344497410855e+01,1.846094417688553949e+04,6.631178055979568275e-02,2.916644407390756727e-02,0.000000000000000000e+00,-5.117228196137935461e-04
3.683927540804333489e+01,1.848629155046281812e+04,2.915210047816123307e-02,2.915210048219265063e-02,0.000000000000000000e+00,-5.117299269034614748e-04
3.688151457194005189e+01,1.850748755635581256e+04,-1.999426826328543419e-02,2.916653407786046204e-02,0.000000000000000000e+00,-5.117357009025461046e-04
3.697449954127390015e+01,1.855414828010449492e+04,-2.845301852655825539e-02,2.916662408318506858e-02,0.000000000000000000e+00,-5.117489002947482775e-04
3.702504272911833283e+01,1.857951132256482379e+04,2.915247429364438772e-02,2.915247429699098503e-02,0.000000000000000000e+00,-5.117555716935684841e-04
3.711827737934748228e+01,1.862629733851250057e+04,2.915216525462037758e-02,2.915216525524574540e-02,0.000000000000000000e+00,-5.117658186437735015e-04
3.716117336676700944e+01,1.864782294456742238e+04,1.207216847959398237e-01,2.916680409715610017e-02,0.000000000000000000e+00,-5.117692046503410789e-04
3.730545160781166203e+01,1.872022310984746582e+04,2.915245663218620983e-02,2.915245663588091063e-02,0.000000000000000000e+00,-5.117777961628061905e-04
3.739939236995315497e+01,1.876736345933005214e+04,2.915262208543966879e-02,2.915262208889454407e-02,0.000000000000000000e+00,-5.117816543732166355e-04
3.744295271012427406e+01,1.878922244378404139e+04,2.563739088324109572e-01,2.916707411894925092e-02,0.000000000000000000e+00,-5.117832568502111599e-04
3.768263638279592698e+01,1.890949794333760656e+04,2.915269450796296319e-02,2.915269450859667502e-02,0.000000000000000000e+00,-5.118009220984057412e-04
3.772686868134208282e+01,1.893169412276335061e+04,3.159884086345621235e-01,2.916734413930966927e-02,0.000000000000000000e+00,-5.118053734258312150e-04
3.801293748167391584e+01,1.907524611144526716e+04,3.268439695514634424e-01,2.916761416512008223e-02,0.000000000000000000e+00,-5.118398440380735265e-04
3.806363476539905832e+01,1.910068648065391244e+04,2.915332031090009379e-02,2.915332031435080226e-02,0.000000000000000000e+00,-5.118455263322692480e-04
3.810877497281404658e+01,1.912333825720702953e+04,3.231584515943323188e-01,2.916770417556763945e-02,0.000000000000000000e+00,-5.118501513644131912e-04
3.815948474725501427e+01,1.914878489437322423e+04,2.915350906713654044e-02,2.915350907050318074e-02,0.000000000000000000e+00,-5.118551085266919440e-04
3.825557609384335933e+01,1.919700442716351608e+04,2.915322433514290837e-02,2.915322433863875087e-02,0.000000000000000000e+00,-5.118632511249259637e-04
3.830117543522166557e+01,1.921988660141617220e+04,3.110830044613329681e-01,2.916788419763124973e-02,0.000000000000000000e+00,-5.118665768442214048e-04
3.835190941295709877e+01,1.924534538402097678e+04,2.915335857012811560e-02,2.915335857076318399e-02,0.000000000000000000e+00,-5.118703425698302402e-04
3.839773962637885063e+01,1.926834341201556163e+04,3.029527680214531005e-01,2.916797420898485649e-02,0.000000000000000000e+00,-5.118732800710037523e-04
3.844848531391944846e+01,1.929380807070967421e+04,2.915350616410737616e-02,2.915350616474372131e-02,0.000000000000000000e+00,-5.118773285896495136e-04
3.849454727332847881e+01,1.931692239099934523e+04,2.939359736252287747e-01,2.916806422033155904e-02,0.000000000000000000e+00,-5.118806479816739993e-04
3.883722697650743783e+01,1.948888225804952890e+04,2.915375473110013230e-02,2.915375473173478782e-02,0.000000000000000000e+00,-5.119149163380227454e-04
3.903306925444301356e+01,1.958715773735044422e+04,2.915403175243897610e-02,2.915403175307501593e-02,0.000000000000000000e+00,-5.119377145589028939e-04
3.908054020778952520e+01,1.961097910392244739e+04,2.555290761186139181e-01,2.916860429845952174e-02,0.000000000000000000e+00,-5.119432321294166552e-04
3.917906931850929197e+01,1.966042192946118666e+04,2.537745571482351026e-01,2.916869431397205864e-02,0.000000000000000000e+00,-5.119535065212103874e-04
3.927784683893897011e+01,1.970998940930624667e+04,2.533907649821415253e-01,2.916878433017474487e-02,0.000000000000000000e+00,-5.119628552999798497e-04
3.947614961565059133e+01,1.980949958981205054e+04,2.559238955074220612e-01,2.916896436340197032e-02,0.000000000000000000e+00,-5.119813019059102138e-04
3.967545356718253657e+01,1.990951216916843987e+04,2.656929204903379915e-01,2.916914439819229959e-02,0.000000000000000000e+00,-5.120012858359591695e-04
3.977548256208876865e+01,1.995970765056307937e+04,2.707777545285422471e-01,2.916923441666599212e-02,0.000000000000000000e+00,-5.120128384288901748e-04
3.987576374818424796e+01,2.001002968384559063e+04,2.768747529127656426e-01,2.916932443567889569e-02,0.000000000000000000e+00,-5.120243222221244461e-04
3.997629776128872692e+01,2.006047858807625744e+04,2.836794217655469463e-01,2.916941445560540525e-02,0.000000000000000000e+00,-5.120368143827143696e-04
4.007708523882467233e+01,2.011105468311960067e+04,2.889316116825698111e-01,2.916950447612814967e-02,0.000000000000000000e+00,-5.120481076352644987e-04
4.017812681982192657e+01,2.016175828964675748e+04,2.951176716200519801e-01,2.916959449742893146e-02,0.000000000000000000e+00,-5.120595662198223694e-04
4.027942314492110398e+01,2.021258972913715115e+04,3.001796878429373594e-01,2.916968451952834870e-02,0.000000000000000000e+00,-5.120707869321056279e-04
4.038097485637833728e+01,2.026354932388088855e+04,3.020173959999448710e-01,2.916977454221528904e-02,0.000000000000000000e+00,-5.120811657930374530e-04
4.048278259806866686e+01,2.031463739698046993e+04,3.019791611119927444e-01,2.916986456537346700e-02,0.000000000000000000e+00,-5.120924076361170431e-04
4.058484701549077300e+01,2.036585427235313909e+04,2.990861569616040105e-01,2.916995458912435141e-02,0.000000000000000000e+00,-5.121033404495074250e-04
4.068716875577045045e+01,2.041720027473264781e+04,2.917431164829563106e-01,2.917004461356892051e-02,0.000000000000000000e+00,-5.121148795016230429e-04
4.078974846766532636e+01,2.046867572967162050e+04,2.806175336074117621e-01,2.917013463851246546e-02,0.000000000000000000e+00,-5.121272292942629636e-04
4.089258680156834203e+01,2.052028096354329318e+04,2.621834741432376714e-01,2.917022466459896768e-02,0.000000000000000000e+00,-5.121396121405837705e-04
4.099568440951252057e+01,2.057201630354390727e+04,2.385686435147849893e-01,2.917031469149310163e-02,0.000000000000000000e+00,-5.121525020487975935e-04
4.109904194517444864e+01,2.062388207769446672e+04,2.069888736362482939e-01,2.917040471890281969e-02,0.000000000000000000e+00,-5.121650534073573938e-04
4.120266006387910096e+01,2.067587861484314271e+04,1.676364429248889398e-01,2.917049474740123285e-02,0.000000000000000000e+00,-5.121774475441567354e-04
4.130653942260327227e+01,2.072800624466701265e+04,1.181545728926996774e-01,2.917058477663461019e-02,0.000000000000000000e+00,-5.121897564760417723e-04
4.141068067998049429e+01,2.078026529767452303e+04,5.659966704190311920e-02,2.917067480652863962e-02,0.000000000000000000e+00,-5.122017825648606752e-04
4.151508449630446052e+01,2.083265610520719201e+04,-1.517926959857504761e-02,2.917076483721523991e-02,0.000000000000000000e+00,-5.122143863885295556e-04
4.161975153353385082e+01,2.088517899944205419e+04,-4.242144433901811479e-02,2.917085486880375417e-02,0.000000000000000000e+00,-5.122268258604110482e-04
4.172468245529627495e+01,2.093783431339362869e+04,3.901215351980321516e-02,2.917094490100907017e-02,0.000000000000000000e+00,-5.122396831503387609e-04
4.182987792689219475e+01,2.099062238091588006e+04,1.122637325016295484e-01,2.917103493400747399e-02,0.000000000000000000e+00,-5.122531677718978856e-04
4.193533861529976292e+01,2.104354353670465935e+04,1.735544382100136784e-01,2.917112496785219389e-02,0.000000000000000000e+00,-5.122667778845567269e-04
4.204106518917836155e+01,2.109659811629947217e+04,2.228672882069326344e-01,2.917121500297291739e-02,0.000000000000000000e+00,-5.122806693883293202e-04
4.214705831887353327e+01,2.114978645608595980e+04,2.595547565142565238e-01,2.917130503873908987e-02,0.000000000000000000e+00,-5.122940136273178595e-04
4.225331867642052686e+01,2.120310889329766360e+04,2.811445939385842641e-01,2.917139507530166695e-02,0.000000000000000000e+00,-5.123075623445517155e-04
4.235984693554927105e+01,2.125656576601854613e+04,2.852860343781832841e-01,2.917148511292960017e-02,0.000000000000000000e+00,-5.123213054971978951e-04
4.246664377168793436e+01,2.131015741318474466e+04,2.719665454838238738e-01,2.917157515149324670e-02,0.000000000000000000e+00,-5.123347948210699946e-04
4.257370986196791307e+01,2.136388417458710683e+04,2.382240156918722929e-01,2.917166519076092729e-02,0.000000000000000000e+00,-5.123491039701615242e-04
4.268104588522742660e+01,2.141774639087297328e+04,1.811839686855778175e-01,2.917175523092346845e-02,0.000000000000000000e+00,-5.123626208478990630e-04
4.278865252201651259e+01,2.147174440354869148e+04,1.007561991923208444e-01,2.917184527213161765e-02,0.000000000000000000e+00,-5.123768178926327863e-04
4.289653045460066494e+01,2.152587855498144199e+04,-4.983631301352829494e-03,2.917193531456412775e-02,0.000000000000000000e+00,-5.123918697641391363e-04
4.300468036696581464e+01,2.158014918840173777e+04,-8.879142666684838869e-03,2.917202535753879097e-02,0.000000000000000000e+00,-5.124061763993043158e-04
4.311310294482201755e+01,2.163455664790526498e+04,1.027199532977834118e-01,2.917211540166988332e-02,0.000000000000000000e+00,-5.124211878356272525e-04
4.322179887560847078e+01,2.168910127845542593e+04,1.875955323959449250e-01,2.917220544682419536e-02,0.000000000000000000e+00,-5.124358721029781535e-04
4.333076884849717914e+01,2.174378342588514715e+04,2.459331998467373659e-01,2.917229549304945976e-02,0.000000000000000000e+00,-5.124506835432952228e-04
4.344001355439802126e+01,2.179860343689944057e+04,2.736796334168118960e-01,2.917238554037171472e-02,0.000000000000000000e+00,-5.124654673461969323e-04
4.354953368596245156e+01,2.185356165907725881e+04,2.696368831175292580e-01,2.917247558843902994e-02,0.000000000000000000e+00,-5.124801421025795400e-04
4.365932993758855218e+01,2.190865844087402729e+04,2.329026814730040529e-01,2.917256563772104017e-02,0.000000000000000000e+00,-5.124958290859242278e-04
4.376940300542477047e+01,2.196389413162352503e+04,1.574739866875539129e-01,2.917265568821170857e-02,0.000000000000000000e+00,-5.125110659824947497e-04
4.387975358737502063e+01,2.201926908154043122e+04,4.273853817867896698e-02,2.917274573941219459e-02,0.000000000000000000e+00,-5.125268507653816651e-04
4.399038238310239279e+01,2.207478364172220608e+04,-3.208281497469604726e-02,2.917283579183782560e-02,0.000000000000000000e+00,-5.125424303634987981e-04
4.410129009403433287e+01,2.213043816415167385e+04,1.070740281561375074e-01,2.917292584561061511e-02,0.000000000000000000e+00,-5.125585545568828172e-04
4.421247742336633735e+01,2.218623300169888535e+04,2.039554634843123437e-01,2.917301590020864033e-02,0.000000000000000000e+00,-5.125748235454228446e-04
4.432394507606715450e+01,2.224216850812372650e+04,2.573135302504699351e-01,2.917310595614253099e-02,0.000000000000000000e+00,-5.125910394679953448e-04
4.443569375888251471e+01,2.229824503807778456e+04,2.663008706503413592e-01,2.917319601318593691e-02,0.000000000000000000e+00,-5.126073579035972686e-04
4.454772418034035297e+01,2.235446294710697839e+04,2.271783217815614153e-01,2.917328607124430179e-02,0.000000000000000000e+00,-5.126234390536102284e-04
4.466003705075456054e+01,2.241082259165343567e+04,1.363258038458772248e-01,2.917337613071189356e-02,0.000000000000000000e+00,-5.126400565673195926e-04
4.477263308223014349e+01,2.246732432905808309e+04,-9.698789633429261495e-03,2.917346619098861588e-02,0.000000000000000000e+00,-5.126569932100082756e-04
4.488551298866745043e+01,2.252396851756276374e+04,4.543184156936010826e-02,2.917355625280095358e-02,0.000000000000000000e+00,-5.126734905119909990e-04
4.499867748576641446e+01,2.258075551631236885e+04,1.755611944731393370e-01,2.917364631556775348e-02,0.000000000000000000e+00,-5.126904135758684295e-04
4.511212729103176144e+01,2.263768568535745726e+04,2.477804774665693099e-01,2.917373637972250563e-02,0.000000000000000000e+00,-5.127075336788486674e-04
4.522586312377679008e+01,2.269475938565613978e+04,2.605229518503188735e-01,2.917382644512944018e-02,0.000000000000000000e+00,-5.127247544467977789e-04
4.533988570512871519e+01,2.275197697907676775e+04,2.096988824938516294e-01,2.917391651175921946e-02,0.000000000000000000e+00,-5.127423134792422977e-04
4.545419575803244072e+01,2.280933882839983562e+04,9.493227884360889990e-02,2.917400657944621903e-02,0.000000000000000000e+00,-5.127594482131632003e-04
4.556879400725593854e+01,2.286684529732065494e+04,-4.987974358744635961e-02,2.917409664870262986e-02,0.000000000000000000e+00,-5.127772463272779789e-04
4.568368117939407114e+01,2.292449675045130061e+04,-3.505141207633580280e-01,2.917418671902689831e-02,0.000000000000000000e+00,-5.127953821761749558e-04
4.579885800287395625e+01,2.298229355332328123e+04,2.234074754119169393e-01,2.917427679089518860e-02,0.000000000000000000e+00,-5.128131386933326274e-04
4.591432520795882510e+01,2.304023607238949262e+04,-1.023943145138126454e+00,2.917436686403936802e-02,0.000000000000000000e+00,-5.128312781251504566e-04
4.603008352675342252e+01,2.309832467502691361e+04,2.030188091494048441e-01,2.917445693818507269e-02,0.000000000000000000e+00,-5.128497473217603648e-04
4.614613369320787939e+01,2.315655972953855962e+04,-2.872513923092098742e-01,2.917454701402890163e-02,0.000000000000000000e+00,-5.128679559761774179e-04
4.626247644312311991e+01,2.321494160515617841e+04,-1.398057015615291054e-01,2.917463709126909971e-02,0.000000000000000000e+00,-5.128865548940135998e-04
4.637911251415477665e+01,2.327347067204225095e+04,1.370990343167605152e-01,2.917472716971719268e-02,0.000000000000000000e+00,-5.129052335640255653e-04
4.649604264581864044e+01,2.333214730129267991e+04,-8.334546900984279860e-01,2.917481724957825609e-02,0.000000000000000000e+00,-5.129242937610444582e-04
4.661326757949455413e+01,2.339097186493877598e+04,2.210142502762856842e-01,2.917490733078882681e-02,0.000000000000000000e+00,-5.129431255483670295e-04
4.673078805843191930e+01,2.344994473595001909e+04,-4.355150931723968388e-01,2.917499741331907800e-02,0.000000000000000000e+00,-5.129624630822751620e-04
4.684860482775359003e+01,2.350906628823599385e+04,-6.792318022010024325e-02,2.917508749759001319e-02,0.000000000000000000e+00,-5.129818432602836764e-04
4.696671863446141515e+01,2.356833689664918347e+04,8.516718203382407648e-02,2.917517758325691157e-02,0.000000000000000000e+00,-5.130007516269783231e-04
4.708513022744018883e+01,2.362775693698695977e+04,-7.589794959208291392e-01,2.917526767014762962e-02,0.000000000000000000e+00,-5.130204515638042435e-04
4.720384035746314311e+01,2.368732678599431893e+04,2.093477392901649803e-01,2.917535775889629895e-02,0.000000000000000000e+00,-5.130407104895405536e-04
4.732284977719598373e+01,2.374704682136592601e+04,-4.485801488547290217e-01,2.917544784880070699e-02,0.000000000000000000e+00,-5.130607006415834580e-04
4.744215924120238981e+01,2.380691742174886167e+04,-9.395474048297422498e-02,2.917553794041331458e-02,0.000000000000000000e+00,-5.130809005493998766e-04
4.756176950594805675e+01,2.386693896674465941e+04,9.256980108739314150e-02,2.917562803359537507e-02,0.000000000000000000e+00,-5.131006718199175717e-04
4.768168132980625984e+01,2.392711183691209226e+04,-8.575649915381458044e-01,2.917571812818203422e-02,0.000000000000000000e+00,-5.131218311028569543e-04
4.780189547306185460e+01,2.398743641376918094e+04,1.775686837328354639e-01,2.917580822431323564e-02,0.000000000000000000e+00,-5.131415347460900177e-04
4.792241269791693270e+01,2.404791307979603880e+04,-3.333816912899160712e-01,2.917589832207630879e-02,0.000000000000000000e+00,-5.131630341101508673e-04
4.804323376849482230e+01,2.410854221843686901e+04,-2.223606678489898902e-01,2.917598842123587249e-02,0.000000000000000000e+00,-5.131837422770316789e-04
4.816435945084566583e+01,2.416932421410276220e+04,1.412123093358252091e-01,2.917607852221639278e-02,0.000000000000000000e+00,-5.132049673555642106e-04
4.828579051295091773e+01,2.423025945217397384e+04,-9.832571018647748851e-01,2.917616862488051771e-02,0.000000000000000000e+00,-5.132256354199756085e-04
4.840752772472799137e+01,2.429134831900223071e+04,9.590119009158486196e-02,2.917625872874715642e-02,0.000000000000000000e+00,-5.132474957122974777e-04
4.852957185803578710e+01,2.435259120191351758e+04,-1.282406544740722076e-01,2.917634883491235578e-02,0.000000000000000000e+00,-5.132690148535098149e-04
4.865192368667878497e+01,2.441398848921013268e+04,-5.033300999814153132e-01,2.917643894242292341e-02,0.000000000000000000e+00,-5.132907452066908568e-04
4.877458398641279302e+01,2.447554057017356536e+04,1.730470439106117642e-01,2.917652905153289913e-02,0.000000000000000000e+00,-5.133126301147638952e-04
4.889755353494902579e+01,2.453724783506654421e+04,-5.642090524994632927e-01,2.917661916244370171e-02,0.000000000000000000e+00,-5.133347705038847093e-04
4.902083311195985260e+01,2.459911067513593298e+04,-1.134631663871817353e-01,2.917670927486407106e-02,0.000000000000000000e+00,-5.133573986684387405e-04
4.914442349908292584e+01,2.466112948261477868e+04,7.421379993671758935e-02,2.917679938917226365e-02,0.000000000000000000e+00,-5.133795443119686585e-04
4.926832547992696476e+01,2.472330465072524385e+04,-1.024769333438766861e+00,2.917688950520272786e-02,0.000000000000000000e+00,-5.134018656375979785e-04
4.939253984007589793e+01,2.478563657368065469e+04,8.801316170658558813e-02,2.917697962334457606e-02,0.000000000000000000e+00,-5.134248601198405405e-04
4.951706736709466128e+01,2.484812564668843697e+04,-1.462894358766136105e-01,2.917706974278796300e-02,0.000000000000000000e+00,-5.134474617890438450e-04
4.964190885053336899e+01,2.491077226595218963e+04,-5.652566612790146383e-01,2.917715986433170455e-02,0.000000000000000000e+00,-5.134705302061597131e-04
4.976706508193316125e+01,2.497357682867463154e+04,1.479526558899286748e-01,2.917724998749043203e-02,0.000000000000000000e+00,-5.134936799985559018e-04
4.989253685483036094e+01,2.503653973305967884e+04,-4.377827444209712593e-01,2.917734011265177285e-02,0.000000000000000000e+00,-5.135174208567037718e-04
5.001832496476236400e+01,2.509966137831540982e+04,-2.611830196294067097e-01,2.917743023935251423e-02,0.000000000000000000e+00,-5.135411280629215494e-04
5.014443020927186012e+01,2.516294216465617501e+04,1.164602473692016305e-01,2.917752036822583717e-02,0.000000000000000000e+00,-5.135650671777811397e-04
5.027085338791267333e+01,2.522638249330552571e+04,-7.579790945209605724e-01,2.917761049855241429e-02,0.000000000000000000e+00,-5.135888296164498002e-04
5.039759530225406081e+01,2.528998276649838954e+04,-7.772776740512943316e-02,2.917770063126768829e-02,0.000000000000000000e+00,-5.136128939296943615e-04
